time,with feedback,without feedback
983.1,36,8
983.15,35,7
983.2,36,6
983.25,35,6
983.3,35,8
983.35,35,6
983.4,35,7
983.45,35,7
983.5,35,8
983.55,34,7
983.6,35,7
983.65,36,6
983.7,35,7
983.75,36,7
983.8,36,6
983.85,36,6
983.9,36,8
983.95,36,7
984,36,8
984.05,35,7
984.1,35,8
984.15,35,6
984.2,35,7
984.25,36,7
984.3,34,7
984.35,34,6
984.4,36,6
984.45,34,8
984.5,35,6
984.55,35,7
984.6,35,7
984.65,36,7
984.7,35,7
984.75,35,7
984.8,36,8
984.85,36,6
984.9,36,7
984.95,35,7
985,35,6
985.05,36,7
985.1,34,7
985.15,36,6
985.2,37,6
985.25,36,7
985.3,35,7
985.35,35,8
985.4,35,6
985.45,35,6
985.5,36,7
985.55,35,6
985.6,35,7
985.65,35,7
985.7,35,7
985.75,34,6
985.8,35,6
985.85,34,8
985.9,35,9
985.95,36,6
986,33,6
986.05,35,7
986.1,35,7
986.15,35,6
986.2,36,7
986.25,36,7
986.3,36,7
986.35,36,7
986.4,35,7
986.45,36,7
986.5,35,6
986.55,36,7
986.6,35,8
986.65,36,6
986.7,35,7
986.75,36,6
986.8,35,6
986.85,35,7
986.9,35,7
986.95,36,6
987,35,7
987.05,35,8
987.1,36,6
987.15,34,7
987.2,34,7
987.25,35,7
987.3,36,6
987.35,36,6
987.4,35,6
987.45,36,8
987.5,35,6
987.55,35,7
987.6,34,6
987.65,35,7
987.7,36,6
987.75,36,7
987.8,35,7
987.85,36,7
987.9,35,7
987.95,37,6
988,36,7
988.05,35,6
988.1,35,7
988.15,36,7
988.2,36,6
988.25,35,6
988.3,35,7
988.35,35,7
988.4,36,7
988.45,34,6
988.5,35,8
988.55,35,7
988.6,37,6
988.65,35,6
988.7,37,7
988.75,36,8
988.8,36,7
988.85,35,7
988.9,36,7
988.95,34,7
989,35,6
989.05,35,7
989.1,36,8
989.15,35,6
989.2,35,8
989.25,35,7
989.3,35,7
989.35,36,7
989.4,35,7
989.45,36,7
989.5,36,7
989.55,35,6
989.6,35,7
989.65,35,6
989.7,36,7
989.75,35,7
989.8,35,8
989.85,35,6
989.9,35,8
989.95,35,6
990,35,6
990.05,35,6
990.1,36,8
990.15,36,8
990.2,36,7
990.25,34,8
990.3,35,6
990.35,34,6
990.4,36,7
990.45,35,7
990.5,35,6
990.55,36,6
990.6,34,8
990.65,36,7
990.7,36,6
990.75,36,8
990.8,36,6
990.85,36,7
990.9,36,6
990.95,36,7
991,35,6
991.05,34,7
991.1,35,8
991.15,36,6
991.2,35,8
991.25,35,6
991.3,36,8
991.35,35,6
991.4,35,6
991.45,36,6
991.5,35,6
991.55,35,7
991.6,36,7
991.65,35,6
991.7,36,7
991.75,37,7
991.8,36,6
991.85,35,5
991.9,35,7
991.95,35,8
992,35,7
992.05,35,6
992.1,35,6
992.15,35,7
992.2,34,6
992.25,35,6
992.3,35,8
992.35,34,7
992.4,36,8
992.45,35,8
992.5,36,7
992.55,36,6
992.6,35,8
992.65,36,7
992.7,36,7
992.75,35,6
992.8,36,6
992.85,35,6
992.9,35,7
992.95,35,7
993,35,7
993.05,35,7
993.1,35,8
993.15,36,8
993.2,35,6
993.25,35,7
993.3,36,7
993.35,35,7
993.4,36,8
993.45,37,6
993.5,34,6
993.55,35,7
993.6,35,8
993.65,35,7
993.7,35,6
993.75,35,6
993.8,35,8
993.85,35,7
993.9,36,6
993.95,36,8
994,36,7
994.05,36,7
994.1,36,7
994.15,36,6
994.2,35,8
994.25,36,7
994.3,34,7
994.35,35,6
994.4,35,7
994.45,36,7
994.5,35,7
994.55,36,6
994.6,36,6
994.65,35,7
994.7,35,6
994.75,36,7
994.8,37,6
994.85,36,8
994.9,35,7
994.95,36,6
995,35,7
995.05,35,8
995.1,35,7
995.15,35,8
995.2,36,7
995.25,35,7
995.3,36,6
995.35,36,7
995.4,35,7
995.45,35,8
995.5,35,7
995.55,34,7
995.6,35,7
995.65,35,6
995.7,35,7
995.75,37,7
995.8,35,6
995.85,34,7
995.9,36,7
995.95,34,7
996,35,8
996.05,35,7
996.1,35,6
996.15,35,7
996.2,35,7
996.25,36,6
996.3,36,6
996.35,36,7
996.4,35,6
996.45,35,6
996.5,36,7
996.55,35,6
996.6,36,7
996.65,35,7
996.7,36,8
996.75,36,7
996.8,36,6
996.85,35,7
996.9,36,6
996.95,35,5
997,34,7
997.05,36,6
997.1,35,7
997.15,36,8
997.2,35,7
997.25,36,7
997.3,36,8
997.35,35,8
997.4,35,6
997.45,35,7
997.5,35,7
997.55,35,7
997.6,36,6
997.65,36,7
997.7,36,7
997.75,36,7
997.8,36,7
997.85,35,7
997.9,36,7
997.95,36,6
998,35,7
998.05,35,7
998.1,35,8
998.15,34,6
998.2,35,7
998.25,36,7
998.3,35,7
998.35,36,6
998.4,35,7
998.45,34,8
998.5,36,6
998.55,35,6
998.6,35,7
998.65,36,6
998.7,35,8
998.75,35,7
998.8,35,7
998.85,35,7
998.9,34,8
998.95,34,6
999,36,7
999.05,36,6
999.1,36,7
999.15,36,6
999.2,36,7
999.25,34,7
999.3,36,7
999.35,36,6
999.4,35,6
999.45,34,7
999.5,36,6
999.55,36,7
999.6,36,7
999.65,35,7
999.7,36,5
999.75,34,7
999.8,35,8
999.85,35,7
999.9,34,7
999.95,35,7
1000,35,8
1000.05,35,7
1000.1,36,7
1000.15,35,6
1000.2,36,7
1000.25,35,7
1000.3,35,7
1000.35,35,8
1000.4,35,6
1000.45,35,8
1000.5,35,8
1000.55,36,6
1000.6,34,7
1000.65,36,7
1000.7,36,7
1000.75,36,6
1000.8,35,7
1000.85,34,6
1000.9,36,7
1000.95,35,7
1001,36,7
1001.05,35,7
1001.1,35,7
1001.15,35,6
1001.2,36,7
1001.25,34,7
1001.3,36,7
1001.35,36,6
1001.4,35,7
1001.45,35,7
1001.5,35,6
1001.55,36,6
1001.6,36,7
1001.65,35,7
1001.7,36,6
1001.75,36,7
1001.8,37,6
1001.85,36,6
1001.9,36,7
1001.95,35,7
1002,35,8
1002.05,36,7
1002.1,36,7
1002.15,35,7
1002.2,35,8
1002.25,36,7
1002.3,36,7
1002.35,36,7
1002.4,35,8
1002.45,34,7
1002.5,35,6
1002.55,35,7
1002.6,34,6
1002.65,35,7
1002.7,36,6
1002.75,35,6
1002.8,36,7
1002.85,35,6
1002.9,35,6
1002.95,36,6
1003,35,7
1003.05,36,7
1003.1,35,7
1003.15,36,6
1003.2,35,5
1003.25,36,7
1003.3,35,6
1003.35,35,8
1003.4,35,6
1003.45,35,7
1003.5,36,7
1003.55,35,6
1003.6,36,8
1003.65,34,6
1003.7,35,8
1003.75,36,7
1003.8,35,7
1003.85,36,7
1003.9,36,8
1003.95,36,7
1004,35,7
1004.05,35,6
1004.1,35,7
1004.15,35,6
1004.2,36,7
1004.25,34,6
1004.3,35,7
1004.35,36,7
1004.4,36,8
1004.45,35,7
1004.5,35,7
1004.55,35,7
1004.6,36,7
1004.65,35,8
1004.7,35,6
1004.75,36,7
1004.8,35,6
1004.85,36,7
1004.9,35,7
1004.95,35,6
1005,35,7
1005.05,35,6
1005.1,35,7
1005.15,35,6
1005.2,36,7
1005.25,36,7
1005.3,36,6
1005.35,36,7
1005.4,36,6
1005.45,36,7
1005.5,36,6
1005.55,34,7
1005.6,36,5
1005.65,37,7
1005.7,35,6
1005.75,35,7
1005.8,35,8
1005.85,35,7
1005.9,35,7
1005.95,35,6
1006,36,5
1006.05,35,7
1006.1,35,7
1006.15,35,6
1006.2,35,7
1006.25,35,6
1006.3,34,7
1006.35,35,6
1006.4,36,6
1006.45,34,6
1006.5,35,6
1006.55,35,8
1006.6,36,6
1006.65,35,7
1006.7,35,6
1006.75,36,7
1006.8,36,7
1006.85,35,6
1006.9,35,8
1006.95,37,6
1007,35,7
1007.05,34,7
1007.1,35,6
1007.15,35,8
1007.2,35,6
1007.25,35,7
1007.3,37,6
1007.35,36,7
1007.4,36,7
1007.45,35,7
1007.5,37,7
1007.55,36,7
1007.6,36,6
1007.65,36,7
1007.7,35,7
1007.75,35,6
1007.8,35,6
1007.85,33,7
1007.9,35,7
1007.95,35,7
1008,35,7
1008.05,37,6
1008.1,35,6
1008.15,35,7
1008.2,35,6
1008.25,34,6
1008.3,35,6
1008.35,35,7
1008.4,35,7
1008.45,35,6
1008.5,35,7
1008.55,35,9
1008.6,36,8
1008.65,35,7
1008.7,36,7
1008.75,35,7
1008.8,35,9
1008.85,35,8
1008.9,36,6
1008.95,35,6
1009,36,7
1009.05,36,7
1009.1,36,7
1009.15,35,7
1009.2,35,7
1009.25,35,6
1009.3,35,6
1009.35,35,7
1009.4,35,6
1009.45,35,7
1009.5,35,7
1009.55,35,6
1009.6,35,7
1009.65,35,7
1009.7,35,7
1009.75,36,6
1009.8,35,8
1009.85,35,8
1009.9,35,6
1009.95,35,6
1010,35,7
1010.05,35,8
1010.1,36,7
1010.15,35,7
1010.2,36,6
1010.25,35,6
1010.3,35,7
1010.35,35,8
1010.4,35,7
1010.45,35,7
1010.5,35,7
1010.55,36,6
1010.6,35,7
1010.65,35,7
1010.7,35,7
1010.75,35,7
1010.8,35,6
1010.85,36,6
1010.9,35,6
1010.95,35,7
1011,36,6
1011.05,36,7
1011.1,34,7
1011.15,34,7
1011.2,35,6
1011.25,35,6
1011.3,34,7
1011.35,36,7
1011.4,35,7
1011.45,36,6
1011.5,35,7
1011.55,37,8
1011.6,35,7
1011.65,35,7
1011.7,37,7
1011.75,36,7
1011.8,36,8
1011.85,35,6
1011.9,35,7
1011.95,35,7
1012,35,6
1012.05,35,8
1012.1,35,7
1012.15,35,7
1012.2,36,7
1012.25,35,5
1012.3,35,7
1012.35,35,6
1012.4,35,6
1012.45,36,7
1012.5,35,7
1012.55,35,5
1012.6,35,7
1012.65,37,6
1012.7,35,7
1012.75,35,8
1012.8,35,7
1012.85,36,6
1012.9,36,7
1012.95,35,6
1013,37,7
1013.05,36,7
1013.1,36,6
1013.15,35,6
1013.2,35,6
1013.25,36,7
1013.3,35,8
1013.35,35,7
1013.4,35,8
1013.45,36,7
1013.5,36,7
1013.55,35,6
1013.6,35,7
1013.65,36,7
1013.7,35,6
1013.75,35,7
1013.8,35,6
1013.85,34,7
1013.9,35,7
1013.95,35,7
1014,36,6
1014.05,35,8
1014.1,36,6
1014.15,35,7
1014.2,35,7
1014.25,35,6
1014.3,35,7
1014.35,36,7
1014.4,35,5
1014.45,36,8
1014.5,35,7
1014.55,35,7
1014.6,36,7
1014.65,36,7
1014.7,36,7
1014.75,35,8
1014.8,36,7
1014.85,35,7
1014.9,36,7
1014.95,35,7
1015,35,7
1015.05,35,7
1015.1,36,7
1015.15,37,8
1015.2,35,7
1015.25,34,6
1015.3,35,6
1015.35,35,7
1015.4,35,7
1015.45,34,7
1015.5,35,7
1015.55,36,8
1015.6,35,7
1015.65,35,7
1015.7,34,7
1015.75,35,6
1015.8,36,7
1015.85,36,6
1015.9,35,7
1015.95,35,7
1016,35,7
1016.05,36,6
1016.1,35,7
1016.15,34,7
1016.2,36,7
1016.25,35,7
1016.3,35,6
1016.35,35,6
1016.4,36,7
1016.45,36,7
1016.5,35,7
1016.55,34,6
1016.6,35,8
1016.65,35,7
1016.7,34,8
1016.75,36,7
1016.8,35,8
1016.85,35,7
1016.9,36,7
1016.95,36,8
1017,35,6
1017.05,35,8
1017.1,35,6
1017.15,34,8
1017.2,36,6
1017.25,36,5
1017.3,34,5
1017.35,34,7
1017.4,36,8
1017.45,35,7
1017.5,36,6
1017.55,34,7
1017.6,36,8
1017.65,35,7
1017.7,35,6
1017.75,36,7
1017.8,35,6
1017.85,35,7
1017.9,35,6
1017.95,35,6
1018,35,7
1018.05,34,7
1018.1,36,7
1018.15,35,7
1018.2,36,7
1018.25,35,7
1018.3,35,7
1018.35,35,8
1018.4,35,7
1018.45,36,7
1018.5,35,7
1018.55,35,6
1018.6,35,7
1018.65,36,6
1018.7,36,7
1018.75,35,6
1018.8,36,6
1018.85,35,7
1018.9,36,8
1018.95,35,6
1019,34,7
1019.05,35,7
1019.1,35,7
1019.15,36,7
1019.2,34,8
1019.25,35,7
1019.3,35,7
1019.35,35,7
1019.4,35,7
1019.45,36,6
1019.5,35,7
1019.55,36,6
1019.6,35,8
1019.65,36,6
1019.7,35,6
1019.75,36,7
1019.8,35,7
1019.85,35,7
1019.9,35,8
1019.95,36,7
1020,35,6
1020.05,35,7
1020.1,36,7
1020.15,36,6
1020.2,34,7
1020.25,35,8
1020.3,35,7
1020.35,35,7
1020.4,36,7
1020.45,35,7
1020.5,35,6
1020.55,35,7
1020.6,36,7
1020.65,36,6
1020.7,35,8
1020.75,35,6
1020.8,35,8
1020.85,35,7
1020.9,35,6
1020.95,35,7
1021,35,8
1021.05,35,7
1021.1,34,6
1021.15,35,7
1021.2,36,7
1021.25,36,7
1021.3,36,6
1021.35,36,6
1021.4,36,7
1021.45,36,8
1021.5,36,6
1021.55,35,7
1021.6,36,6
1021.65,36,7
1021.7,36,8
1021.75,34,7
1021.8,34,7
1021.85,36,7
1021.9,36,7
1021.95,35,7
1022,35,7
1022.05,36,6
1022.1,34,7
1022.15,35,7
1022.2,36,6
1022.25,35,7
1022.3,36,6
1022.35,35,6
1022.4,35,6
1022.45,36,7
1022.5,35,6
1022.55,35,6
1022.6,35,7
1022.65,35,6
1022.7,35,6
1022.75,35,7
1022.8,36,7
1022.85,36,7
1022.9,35,6
1022.95,35,7
1023,36,7
1023.05,36,6
1023.1,36,6
1023.15,36,8
1023.2,37,8
1023.25,35,7
1023.3,35,7
1023.35,35,6
1023.4,35,6
1023.45,36,7
1023.5,35,6
1023.55,36,7
1023.6,36,8
1023.65,37,7
1023.7,36,7
1023.75,35,7
1023.8,35,7
1023.85,36,6
1023.9,35,8
1023.95,35,7
1024,34,6
1024.05,35,6
1024.1,35,7
1024.15,35,6
1024.2,35,7
1024.25,35,7
1024.3,36,8
1024.35,36,7
1024.4,35,6
1024.45,36,8
1024.5,35,6
1024.55,36,8
1024.6,35,7
1024.65,35,6
1024.7,35,6
1024.75,37,6
1024.8,35,7
1024.85,34,7
1024.9,34,7
1024.95,34,7
1025,35,7
1025.05,35,6
1025.1,37,6
1025.15,34,7
1025.2,35,7
1025.25,34,6
1025.3,35,6
1025.35,34,7
1025.4,36,6
1025.45,36,6
1025.5,34,7
1025.55,36,7
1025.6,36,7
1025.65,36,6
1025.7,35,7
1025.75,36,6
1025.8,35,7
1025.85,35,7
1025.9,36,8
1025.95,35,6
1026,35,7
1026.05,35,7
1026.1,36,7
1026.15,35,6
1026.2,36,7
1026.25,36,7
1026.3,35,7
1026.35,35,7
1026.4,36,7
1026.45,36,7
1026.5,36,7
1026.55,37,7
1026.6,35,7
1026.65,35,6
1026.7,35,7
1026.75,33,8
1026.8,35,7
1026.85,35,6
1026.9,35,6
1026.95,36,8
1027,36,7
1027.05,35,7
1027.1,35,8
1027.15,35,6
1027.2,35,7
1027.25,35,7
1027.3,36,7
1027.35,35,7
1027.4,36,7
1027.45,35,6
1027.5,36,6
1027.55,35,7
1027.6,36,7
1027.65,34,7
1027.7,36,7
1027.75,35,7
1027.8,34,8
1027.85,35,9
1027.9,35,7
1027.95,36,6
1028,36,7
1028.05,36,7
1028.1,35,5
1028.15,36,8
1028.2,35,7
1028.25,36,6
1028.3,34,7
1028.35,35,7
1028.4,34,7
1028.45,36,7
1028.5,35,7
1028.55,36,6
1028.6,35,7
1028.65,35,7
1028.7,36,6
1028.75,35,6
1028.8,36,6
1028.85,35,6
1028.9,36,7
1028.95,36,6
1029,35,6
1029.05,36,8
1029.1,36,8
1029.15,36,7
1029.2,36,8
1029.25,36,8
1029.3,36,7
1029.35,35,8
1029.4,36,6
1029.45,35,7
1029.5,36,7
1029.55,35,8
1029.6,34,7
1029.65,36,7
1029.7,35,7
1029.75,36,6
1029.8,36,7
1029.85,35,6
1029.9,36,8
1029.95,35,8
1030,37,7
1030.05,35,6
1030.1,37,7
1030.15,36,7
1030.2,35,7
1030.25,35,6
1030.3,36,8
1030.35,36,7
1030.4,35,7
1030.45,34,8
1030.5,36,7
1030.55,35,9
1030.6,36,7
1030.65,35,8
1030.7,36,7
1030.75,36,7
1030.8,35,7
1030.85,36,7
1030.9,34,7
1030.95,35,6
1031,35,7
1031.05,35,7
1031.1,35,8
1031.15,36,6
1031.2,36,7
1031.25,36,7
1031.3,35,6
1031.35,35,6
1031.4,35,7
1031.45,35,7
1031.5,35,6
1031.55,35,7
1031.6,35,7
1031.65,37,7
1031.7,36,6
1031.75,35,7
1031.8,36,7
1031.85,36,7
1031.9,35,6
1031.95,36,6
1032,35,7
1032.05,35,6
1032.1,35,7
1032.15,35,7
1032.2,36,7
1032.25,36,8
1032.3,36,7
1032.35,35,8
1032.4,35,7
1032.45,35,6
1032.5,36,7
1032.55,36,6
1032.6,37,8
1032.65,35,7
1032.7,36,7
1032.75,36,8
1032.8,36,7
1032.85,35,7
1032.9,35,6
1032.95,36,8
1033,36,8
1033.05,35,5
1033.1,36,8
1033.15,35,5
1033.2,36,7
1033.25,35,7
1033.3,35,7
1033.35,35,8
1033.4,35,7
1033.45,35,6
1033.5,36,7
1033.55,35,7
1033.6,34,6
1033.65,35,6
1033.7,35,8
1033.75,35,6
1033.8,36,7
1033.85,35,7
1033.9,34,6
1033.95,35,5
1034,35,7
1034.05,37,7
1034.1,36,7
1034.15,35,6
1034.2,36,7
1034.25,36,7
1034.3,35,6
1034.35,37,6
1034.4,36,8
1034.45,36,7
1034.5,36,8
1034.55,35,6
1034.6,35,7
1034.65,36,6
1034.7,36,6
1034.75,36,7
1034.8,36,7
1034.85,35,7
1034.9,36,7
1034.95,35,7
1035,35,7
1035.05,37,7
1035.1,35,8
1035.15,36,6
1035.2,35,7
1035.25,36,7
1035.3,36,7
1035.35,38,7
1035.4,36,7
1035.45,36,6
1035.5,35,7
1035.55,36,6
1035.6,35,7
1035.65,35,7
1035.7,35,8
1035.75,35,5
1035.8,35,7
1035.85,35,8
1035.9,36,7
1035.95,35,6
1036,36,7
1036.05,36,6
1036.1,35,7
1036.15,36,6
1036.2,37,6
1036.25,35,7
1036.3,35,7
1036.35,35,7
1036.4,36,6
1036.45,36,6
1036.5,35,5
1036.55,35,8
1036.6,36,7
1036.65,35,8
1036.7,37,7
1036.75,35,7
1036.8,35,8
1036.85,35,6
1036.9,34,8
1036.95,36,7
1037,35,8
1037.05,36,7
1037.1,35,6
1037.15,36,7
1037.2,35,7
1037.25,36,7
1037.3,34,7
1037.35,35,7
1037.4,35,7
1037.45,36,7
1037.5,36,7
1037.55,36,8
1037.6,36,6
1037.65,35,7
1037.7,35,7
1037.75,35,7
1037.8,37,7
1037.85,35,8
1037.9,37,7
1037.95,35,6
1038,37,7
1038.05,35,7
1038.1,35,6
1038.15,35,7
1038.2,36,8
1038.25,36,8
1038.3,34,7
1038.35,35,7
1038.4,34,7
1038.45,35,7
1038.5,34,6
1038.55,36,8
1038.6,35,7
1038.65,35,7
1038.7,36,7
1038.75,33,6
1038.8,35,7
1038.85,36,6
1038.9,35,7
1038.95,35,6
1039,35,7
1039.05,37,6
1039.1,36,8
1039.15,35,8
1039.2,35,7
1039.25,34,7
1039.3,35,7
1039.35,35,7
1039.4,35,7
1039.45,35,6
1039.5,34,7
1039.55,35,8
1039.6,35,6
1039.65,35,6
1039.7,36,7
1039.75,35,7
1039.8,34,7
1039.85,35,7
1039.9,36,7
1039.95,36,7
1040,36,6
1040.05,35,8
1040.1,35,7
1040.15,34,7
1040.2,35,6
1040.25,35,7
1040.3,34,8
1040.35,35,6
1040.4,36,7
1040.45,35,6
1040.5,36,7
1040.55,34,7
1040.6,35,6
1040.65,35,8
1040.7,35,6
1040.75,34,6
1040.8,35,7
1040.85,35,7
1040.9,36,8
1040.95,34,7
1041,35,6
1041.05,36,6
1041.1,36,7
1041.15,34,7
1041.2,35,7
1041.25,36,7
1041.3,36,7
1041.35,35,7
1041.4,36,6
1041.45,34,6
1041.5,36,7
1041.55,35,7
1041.6,35,6
1041.65,35,7
1041.7,36,7
1041.75,35,7
1041.8,35,7
1041.85,35,6
1041.9,35,8
1041.95,35,7
1042,36,7
1042.05,36,7
1042.1,34,7
1042.15,36,7
1042.2,35,7
1042.25,36,7
1042.3,35,6
1042.35,36,6
1042.4,35,6
1042.45,36,6
1042.5,36,6
1042.55,35,7
1042.6,36,6
1042.65,35,7
1042.7,35,6
1042.75,35,7
1042.8,35,7
1042.85,35,7
1042.9,35,8
1042.95,36,7
1043,35,6
1043.05,35,6
1043.1,36,7
1043.15,35,6
1043.2,35,6
1043.25,36,6
1043.3,35,7
1043.35,36,7
1043.4,35,7
1043.45,35,7
1043.5,36,6
1043.55,35,7
1043.6,36,7
1043.65,35,8
1043.7,36,7
1043.75,36,6
1043.8,36,7
1043.85,35,7
1043.9,34,7
1043.95,35,6
1044,35,6
1044.05,35,8
1044.1,35,7
1044.15,35,6
1044.2,36,6
1044.25,36,7
1044.3,34,6
1044.35,35,7
1044.4,36,7
1044.45,35,7
1044.5,36,8
1044.55,35,6
1044.6,37,7
1044.65,36,7
1044.7,36,7
1044.75,36,8
1044.8,35,7
1044.85,35,7
1044.9,34,7
1044.95,36,7
1045,35,7
1045.05,35,7
1045.1,36,7
1045.15,35,8
1045.2,34,7
1045.25,34,7
1045.3,35,7
1045.35,35,7
1045.4,35,6
1045.45,36,7
1045.5,35,8
1045.55,35,6
1045.6,35,7
1045.65,35,7
1045.7,36,6
1045.75,36,8
1045.8,35,6
1045.85,35,7
1045.9,35,7
1045.95,35,8
1046,36,7
1046.05,36,7
1046.1,35,7
1046.15,35,7
1046.2,35,7
1046.25,35,6
1046.3,37,6
1046.35,35,7
1046.4,35,7
1046.45,36,7
1046.5,35,6
1046.55,36,7
1046.6,35,7
1046.65,36,7
1046.7,37,7
1046.75,35,6
1046.8,35,7
1046.85,35,7
1046.9,35,6
1046.95,36,7
1047,35,6
1047.05,35,6
1047.1,34,7
1047.15,34,7
1047.2,35,7
1047.25,36,6
1047.3,35,7
1047.35,35,7
1047.4,37,7
1047.45,35,7
1047.5,35,7
1047.55,35,8
1047.6,36,8
1047.65,37,8
1047.7,35,7
1047.75,35,7
1047.8,36,6
1047.85,36,7
1047.9,35,6
1047.95,35,6
1048,35,5
1048.05,35,6
1048.1,35,6
1048.15,37,7
1048.2,36,7
1048.25,36,7
1048.3,35,8
1048.35,36,8
1048.4,36,7
1048.45,35,7
1048.5,35,8
1048.55,36,6
1048.6,35,7
1048.65,35,6
1048.7,35,8
1048.75,36,7
1048.8,35,6
1048.85,36,8
1048.9,36,6
1048.95,36,6
1049,37,6
1049.05,36,6
1049.1,34,6
1049.15,36,6
1049.2,35,7
1049.25,36,7
1049.3,36,7
1049.35,35,6
1049.4,36,7
1049.45,35,7
1049.5,35,8
1049.55,35,8
1049.6,34,6
1049.65,36,7
1049.7,36,6
1049.75,35,8
1049.8,36,6
1049.85,36,6
1049.9,35,7
1049.95,35,6
1050,36,7
1050.05,35,6
1050.1,35,8
1050.15,36,6
1050.2,36,7
1050.25,35,6
1050.3,36,7
1050.35,35,6
1050.4,35,8
1050.45,35,6
1050.5,35,8
1050.55,35,7
1050.6,35,8
1050.65,35,6
1050.7,36,6
1050.75,35,6
1050.8,35,6
1050.85,35,6
1050.9,36,7
1050.95,35,7
1051,34,6
1051.05,36,7
1051.1,36,7
1051.15,35,6
1051.2,36,7
1051.25,36,8
1051.3,34,7
1051.35,35,6
1051.4,35,7
1051.45,35,7
1051.5,36,8
1051.55,36,6
1051.6,34,7
1051.65,35,7
1051.7,34,7
1051.75,36,7
1051.8,35,7
1051.85,36,6
1051.9,35,7
1051.95,35,7
1052,35,8
1052.05,34,7
1052.1,36,6
1052.15,35,7
1052.2,36,6
1052.25,35,6
1052.3,36,7
1052.35,35,7
1052.4,36,6
1052.45,35,6
1052.5,34,7
1052.55,36,7
1052.6,36,6
1052.65,35,6
1052.7,36,6
1052.75,37,6
1052.8,34,8
1052.85,36,7
1052.9,36,6
1052.95,35,6
1053,36,6
1053.05,35,7
1053.1,35,6
1053.15,35,7
1053.2,34,6
1053.25,35,7
1053.3,36,8
1053.35,36,7
1053.4,35,7
1053.45,35,7
1053.5,35,7
1053.55,35,6
1053.6,36,7
1053.65,36,7
1053.7,36,6
1053.75,35,7
1053.8,35,5
1053.85,36,7
1053.9,35,7
1053.95,35,8
1054,35,6
1054.05,34,6
1054.1,36,7
1054.15,36,7
1054.2,35,7
1054.25,34,6
1054.3,35,7
1054.35,35,7
1054.4,34,7
1054.45,35,6
1054.5,35,7
1054.55,35,6
1054.6,35,8
1054.65,35,7
1054.7,37,6
1054.75,35,7
1054.8,36,7
1054.85,36,8
1054.9,36,7
1054.95,36,8
1055,35,6
1055.05,35,7
1055.1,35,7
1055.15,35,6
1055.2,36,6
1055.25,35,7
1055.3,35,6
1055.35,35,6
1055.4,35,7
1055.45,35,7
1055.5,37,8
1055.55,35,7
1055.6,35,8
1055.65,35,6
1055.7,36,7
1055.75,35,7
1055.8,35,7
1055.85,35,7
1055.9,35,7
1055.95,36,7
1056,35,7
1056.05,36,8
1056.1,36,6
1056.15,36,7
1056.2,35,7
1056.25,35,7
1056.3,36,7
1056.35,35,7
1056.4,35,8
1056.45,35,8
1056.5,36,6
1056.55,34,7
1056.6,35,7
1056.65,35,7
1056.7,35,6
1056.75,35,7
1056.8,36,7
1056.85,35,6
1056.9,35,7
1056.95,35,7
1057,35,7
1057.05,35,7
1057.1,35,7
1057.15,36,7
1057.2,37,7
1057.25,35,7
1057.3,35,7
1057.35,35,7
1057.4,36,6
1057.45,36,7
1057.5,35,6
1057.55,36,7
1057.6,37,8
1057.65,34,7
1057.7,35,7
1057.75,35,7
1057.8,35,8
1057.85,34,8
1057.9,36,7
1057.95,34,7
1058,35,7
1058.05,35,7
1058.1,36,8
1058.15,34,6
1058.2,36,7
1058.25,35,6
1058.3,35,7
1058.35,37,6
1058.4,34,6
1058.45,35,8
1058.5,35,7
1058.55,35,7
1058.6,36,7
1058.65,35,7
1058.7,35,6
1058.75,36,7
1058.8,35,7
1058.85,36,7
1058.9,35,7
1058.95,36,6
1059,35,7
1059.05,34,7
1059.1,36,7
1059.15,36,6
1059.2,37,7
1059.25,36,7
1059.3,36,8
1059.35,35,7
1059.4,35,5
1059.45,36,6
1059.5,34,6
1059.55,35,7
1059.6,34,7
1059.65,36,7
1059.7,34,6
1059.75,36,6
1059.8,34,7
1059.85,34,6
1059.9,35,7
1059.95,36,7
1060,36,8
1060.05,36,7
1060.1,35,7
1060.15,36,5
1060.2,35,7
1060.25,36,7
1060.3,34,8
1060.35,35,6
1060.4,34,6
1060.45,35,7
1060.5,35,6
1060.55,34,7
1060.6,35,6
1060.65,36,7
1060.7,34,7
1060.75,36,7
1060.8,36,7
1060.85,36,7
1060.9,35,8
1060.95,34,6
1061,36,6
1061.05,35,8
1061.1,36,7
1061.15,35,7
1061.2,34,7
1061.25,36,7
1061.3,36,7
1061.35,35,6
1061.4,36,7
1061.45,34,6
1061.5,36,7
1061.55,35,7
1061.6,34,7
1061.65,35,7
1061.7,35,7
1061.75,35,7
1061.8,36,7
1061.85,36,7
1061.9,36,7
1061.95,36,7
1062,36,7
1062.05,35,6
1062.1,35,8
1062.15,35,8
1062.2,35,7
1062.25,35,7
1062.3,36,7
1062.35,35,7
1062.4,35,6
1062.45,35,6
1062.5,36,7
1062.55,35,7
1062.6,35,6
1062.65,35,6
1062.7,36,5
1062.75,37,7
1062.8,36,6
1062.85,36,7
1062.9,35,7
1062.95,36,6
1063,35,7
1063.05,36,7
1063.1,35,7
1063.15,35,6
1063.2,35,7
1063.25,35,6
1063.3,35,7
1063.35,34,6
1063.4,35,7
1063.45,36,8
1063.5,35,7
